"X0","X1","Overall","var","Variables","Resample"
66.5638098020524,66.5638098020524,66.5638098020524,"Region",14,"Fold03"
51.2261339969724,51.2261339969724,51.2261339969724,"ExitRates",14,"Fold03"
47.3945500462083,47.3945500462083,47.3945500462083,"Browser",14,"Fold03"
44.1465460711919,44.1465460711919,44.1465460711919,"ProductRelated",14,"Fold03"
43.8062328015179,43.8062328015179,43.8062328015179,"ProductRelated_Duration",14,"Fold03"
43.593755998974,43.593755998974,43.593755998974,"TrafficType",14,"Fold03"
42.263287779654,42.263287779654,42.263287779654,"BounceRates",14,"Fold03"
41.7801479935682,41.7801479935682,41.7801479935682,"Administrative_Duration",14,"Fold03"
40.6422295508191,40.6422295508191,40.6422295508191,"Administrative",14,"Fold03"
31.451421683543,31.451421683543,31.451421683543,"Informational_Duration",14,"Fold03"
29.3958416505415,29.3958416505415,29.3958416505415,"Weekend",14,"Fold03"
27.4218378923664,27.4218378923664,27.4218378923664,"OperatingSystems",14,"Fold03"
225.878369974321,225.878369974321,225.878369974321,"PageValues",13,"Fold03"
77.9549124530298,77.9549124530298,77.9549124530298,"Month",13,"Fold03"
66.5638098020524,66.5638098020524,66.5638098020524,"Region",13,"Fold03"
51.2261339969724,51.2261339969724,51.2261339969724,"ExitRates",13,"Fold03"
47.3945500462083,47.3945500462083,47.3945500462083,"Browser",13,"Fold03"
44.1465460711919,44.1465460711919,44.1465460711919,"ProductRelated",13,"Fold03"
43.8062328015179,43.8062328015179,43.8062328015179,"ProductRelated_Duration",13,"Fold03"
43.593755998974,43.593755998974,43.593755998974,"TrafficType",13,"Fold03"
42.263287779654,42.263287779654,42.263287779654,"BounceRates",13,"Fold03"
41.7801479935682,41.7801479935682,41.7801479935682,"Administrative_Duration",13,"Fold03"
40.6422295508191,40.6422295508191,40.6422295508191,"Administrative",13,"Fold03"
31.451421683543,31.451421683543,31.451421683543,"Informational_Duration",13,"Fold03"
29.3958416505415,29.3958416505415,29.3958416505415,"Weekend",13,"Fold03"
225.878369974321,225.878369974321,225.878369974321,"PageValues",12,"Fold03"
77.9549124530298,77.9549124530298,77.9549124530298,"Month",12,"Fold03"
66.5638098020524,66.5638098020524,66.5638098020524,"Region",12,"Fold03"
51.2261339969724,51.2261339969724,51.2261339969724,"ExitRates",12,"Fold03"
47.3945500462083,47.3945500462083,47.3945500462083,"Browser",12,"Fold03"
44.1465460711919,44.1465460711919,44.1465460711919,"ProductRelated",12,"Fold03"
43.8062328015179,43.8062328015179,43.8062328015179,"ProductRelated_Duration",12,"Fold03"
43.593755998974,43.593755998974,43.593755998974,"TrafficType",12,"Fold03"
42.263287779654,42.263287779654,42.263287779654,"BounceRates",12,"Fold03"
41.7801479935682,41.7801479935682,41.7801479935682,"Administrative_Duration",12,"Fold03"
40.6422295508191,40.6422295508191,40.6422295508191,"Administrative",12,"Fold03"
31.451421683543,31.451421683543,31.451421683543,"Informational_Duration",12,"Fold03"
225.878369974321,225.878369974321,225.878369974321,"PageValues",11,"Fold03"
77.9549124530298,77.9549124530298,77.9549124530298,"Month",11,"Fold03"
66.5638098020524,66.5638098020524,66.5638098020524,"Region",11,"Fold03"
51.2261339969724,51.2261339969724,51.2261339969724,"ExitRates",11,"Fold03"
47.3945500462083,47.3945500462083,47.3945500462083,"Browser",11,"Fold03"
44.1465460711919,44.1465460711919,44.1465460711919,"ProductRelated",11,"Fold03"
43.8062328015179,43.8062328015179,43.8062328015179,"ProductRelated_Duration",11,"Fold03"
43.593755998974,43.593755998974,43.593755998974,"TrafficType",11,"Fold03"
42.263287779654,42.263287779654,42.263287779654,"BounceRates",11,"Fold03"
41.7801479935682,41.7801479935682,41.7801479935682,"Administrative_Duration",11,"Fold03"
40.6422295508191,40.6422295508191,40.6422295508191,"Administrative",11,"Fold03"
225.878369974321,225.878369974321,225.878369974321,"PageValues",10,"Fold03"
77.9549124530298,77.9549124530298,77.9549124530298,"Month",10,"Fold03"
66.5638098020524,66.5638098020524,66.5638098020524,"Region",10,"Fold03"
51.2261339969724,51.2261339969724,51.2261339969724,"ExitRates",10,"Fold03"
47.3945500462083,47.3945500462083,47.3945500462083,"Browser",10,"Fold03"
44.1465460711919,44.1465460711919,44.1465460711919,"ProductRelated",10,"Fold03"
43.8062328015179,43.8062328015179,43.8062328015179,"ProductRelated_Duration",10,"Fold03"
43.593755998974,43.593755998974,43.593755998974,"TrafficType",10,"Fold03"
42.263287779654,42.263287779654,42.263287779654,"BounceRates",10,"Fold03"
41.7801479935682,41.7801479935682,41.7801479935682,"Administrative_Duration",10,"Fold03"
225.878369974321,225.878369974321,225.878369974321,"PageValues",9,"Fold03"
77.9549124530298,77.9549124530298,77.9549124530298,"Month",9,"Fold03"
66.5638098020524,66.5638098020524,66.5638098020524,"Region",9,"Fold03"
51.2261339969724,51.2261339969724,51.2261339969724,"ExitRates",9,"Fold03"
47.3945500462083,47.3945500462083,47.3945500462083,"Browser",9,"Fold03"
44.1465460711919,44.1465460711919,44.1465460711919,"ProductRelated",9,"Fold03"
43.8062328015179,43.8062328015179,43.8062328015179,"ProductRelated_Duration",9,"Fold03"
43.593755998974,43.593755998974,43.593755998974,"TrafficType",9,"Fold03"
42.263287779654,42.263287779654,42.263287779654,"BounceRates",9,"Fold03"
225.878369974321,225.878369974321,225.878369974321,"PageValues",8,"Fold03"
77.9549124530298,77.9549124530298,77.9549124530298,"Month",8,"Fold03"
66.5638098020524,66.5638098020524,66.5638098020524,"Region",8,"Fold03"
51.2261339969724,51.2261339969724,51.2261339969724,"ExitRates",8,"Fold03"
47.3945500462083,47.3945500462083,47.3945500462083,"Browser",8,"Fold03"
44.1465460711919,44.1465460711919,44.1465460711919,"ProductRelated",8,"Fold03"
43.8062328015179,43.8062328015179,43.8062328015179,"ProductRelated_Duration",8,"Fold03"
43.593755998974,43.593755998974,43.593755998974,"TrafficType",8,"Fold03"
225.878369974321,225.878369974321,225.878369974321,"PageValues",7,"Fold03"
77.9549124530298,77.9549124530298,77.9549124530298,"Month",7,"Fold03"
66.5638098020524,66.5638098020524,66.5638098020524,"Region",7,"Fold03"
51.2261339969724,51.2261339969724,51.2261339969724,"ExitRates",7,"Fold03"
47.3945500462083,47.3945500462083,47.3945500462083,"Browser",7,"Fold03"
44.1465460711919,44.1465460711919,44.1465460711919,"ProductRelated",7,"Fold03"
43.8062328015179,43.8062328015179,43.8062328015179,"ProductRelated_Duration",7,"Fold03"
225.878369974321,225.878369974321,225.878369974321,"PageValues",6,"Fold03"
77.9549124530298,77.9549124530298,77.9549124530298,"Month",6,"Fold03"
66.5638098020524,66.5638098020524,66.5638098020524,"Region",6,"Fold03"
51.2261339969724,51.2261339969724,51.2261339969724,"ExitRates",6,"Fold03"
47.3945500462083,47.3945500462083,47.3945500462083,"Browser",6,"Fold03"
44.1465460711919,44.1465460711919,44.1465460711919,"ProductRelated",6,"Fold03"
225.878369974321,225.878369974321,225.878369974321,"PageValues",5,"Fold03"
77.9549124530298,77.9549124530298,77.9549124530298,"Month",5,"Fold03"
66.5638098020524,66.5638098020524,66.5638098020524,"Region",5,"Fold03"
51.2261339969724,51.2261339969724,51.2261339969724,"ExitRates",5,"Fold03"
47.3945500462083,47.3945500462083,47.3945500462083,"Browser",5,"Fold03"
225.878369974321,225.878369974321,225.878369974321,"PageValues",4,"Fold03"
77.9549124530298,77.9549124530298,77.9549124530298,"Month",4,"Fold03"
66.5638098020524,66.5638098020524,66.5638098020524,"Region",4,"Fold03"
51.2261339969724,51.2261339969724,51.2261339969724,"ExitRates",4,"Fold03"
225.878369974321,225.878369974321,225.878369974321,"PageValues",3,"Fold03"
77.9549124530298,77.9549124530298,77.9549124530298,"Month",3,"Fold03"
66.5638098020524,66.5638098020524,66.5638098020524,"Region",3,"Fold03"
225.878369974321,225.878369974321,225.878369974321,"PageValues",2,"Fold03"
77.9549124530298,77.9549124530298,77.9549124530298,"Month",2,"Fold03"
225.878369974321,225.878369974321,225.878369974321,"PageValues",1,"Fold03"
242.463068891698,242.463068891698,242.463068891698,"PageValues",17,"Fold04"
72.6894183724613,72.6894183724613,72.6894183724613,"Month",17,"Fold04"
60.8957833241371,60.8957833241371,60.8957833241371,"Region",17,"Fold04"
49.4826901740451,49.4826901740451,49.4826901740451,"ExitRates",17,"Fold04"
46.1353680758985,46.1353680758985,46.1353680758985,"Browser",17,"Fold04"
45.5265064393733,45.5265064393733,45.5265064393733,"TrafficType",17,"Fold04"
44.3152205681243,44.3152205681243,44.3152205681243,"ProductRelated",17,"Fold04"
43.3403590189455,43.3403590189455,43.3403590189455,"ProductRelated_Duration",17,"Fold04"
42.0269947480949,42.0269947480949,42.0269947480949,"BounceRates",17,"Fold04"
41.0988706222083,41.0988706222083,41.0988706222083,"Administrative_Duration",17,"Fold04"
39.6244212901107,39.6244212901107,39.6244212901107,"Administrative",17,"Fold04"
31.2412279168225,31.2412279168225,31.2412279168225,"Informational_Duration",17,"Fold04"
26.5550481113911,26.5550481113911,26.5550481113911,"Weekend",17,"Fold04"
25.4602035895026,25.4602035895026,25.4602035895026,"Informational",17,"Fold04"
24.4669404555697,24.4669404555697,24.4669404555697,"OperatingSystems",17,"Fold04"
18.3223931647859,18.3223931647859,18.3223931647859,"VisitorType",17,"Fold04"
5.92744501999635,5.92744501999635,5.92744501999635,"SpecialDay",17,"Fold04"
242.463068891698,242.463068891698,242.463068891698,"PageValues",16,"Fold04"
72.6894183724613,72.6894183724613,72.6894183724613,"Month",16,"Fold04"
60.8957833241371,60.8957833241371,60.8957833241371,"Region",16,"Fold04"
49.4826901740451,49.4826901740451,49.4826901740451,"ExitRates",16,"Fold04"
46.1353680758985,46.1353680758985,46.1353680758985,"Browser",16,"Fold04"
45.5265064393733,45.5265064393733,45.5265064393733,"TrafficType",16,"Fold04"
44.3152205681243,44.3152205681243,44.3152205681243,"ProductRelated",16,"Fold04"
43.3403590189455,43.3403590189455,43.3403590189455,"ProductRelated_Duration",16,"Fold04"
42.0269947480949,42.0269947480949,42.0269947480949,"BounceRates",16,"Fold04"
41.0988706222083,41.0988706222083,41.0988706222083,"Administrative_Duration",16,"Fold04"
39.6244212901107,39.6244212901107,39.6244212901107,"Administrative",16,"Fold04"
31.2412279168225,31.2412279168225,31.2412279168225,"Informational_Duration",16,"Fold04"
26.5550481113911,26.5550481113911,26.5550481113911,"Weekend",16,"Fold04"
25.4602035895026,25.4602035895026,25.4602035895026,"Informational",16,"Fold04"
24.4669404555697,24.4669404555697,24.4669404555697,"OperatingSystems",16,"Fold04"
18.3223931647859,18.3223931647859,18.3223931647859,"VisitorType",16,"Fold04"
242.463068891698,242.463068891698,242.463068891698,"PageValues",15,"Fold04"
72.6894183724613,72.6894183724613,72.6894183724613,"Month",15,"Fold04"
60.8957833241371,60.8957833241371,60.8957833241371,"Region",15,"Fold04"
49.4826901740451,49.4826901740451,49.4826901740451,"ExitRates",15,"Fold04"
46.1353680758985,46.1353680758985,46.1353680758985,"Browser",15,"Fold04"
45.5265064393733,45.5265064393733,45.5265064393733,"TrafficType",15,"Fold04"
44.3152205681243,44.3152205681243,44.3152205681243,"ProductRelated",15,"Fold04"
43.3403590189455,43.3403590189455,43.3403590189455,"ProductRelated_Duration",15,"Fold04"
42.0269947480949,42.0269947480949,42.0269947480949,"BounceRates",15,"Fold04"
41.0988706222083,41.0988706222083,41.0988706222083,"Administrative_Duration",15,"Fold04"
39.6244212901107,39.6244212901107,39.6244212901107,"Administrative",15,"Fold04"
31.2412279168225,31.2412279168225,31.2412279168225,"Informational_Duration",15,"Fold04"
26.5550481113911,26.5550481113911,26.5550481113911,"Weekend",15,"Fold04"
25.4602035895026,25.4602035895026,25.4602035895026,"Informational",15,"Fold04"
24.4669404555697,24.4669404555697,24.4669404555697,"OperatingSystems",15,"Fold04"
242.463068891698,242.463068891698,242.463068891698,"PageValues",14,"Fold04"
72.6894183724613,72.6894183724613,72.6894183724613,"Month",14,"Fold04"
60.8957833241371,60.8957833241371,60.8957833241371,"Region",14,"Fold04"
49.4826901740451,49.4826901740451,49.4826901740451,"ExitRates",14,"Fold04"
46.1353680758985,46.1353680758985,46.1353680758985,"Browser",14,"Fold04"
45.5265064393733,45.5265064393733,45.5265064393733,"TrafficType",14,"Fold04"
44.3152205681243,44.3152205681243,44.3152205681243,"ProductRelated",14,"Fold04"
43.3403590189455,43.3403590189455,43.3403590189455,"ProductRelated_Duration",14,"Fold04"
42.0269947480949,42.0269947480949,42.0269947480949,"BounceRates",14,"Fold04"
41.0988706222083,41.0988706222083,41.0988706222083,"Administrative_Duration",14,"Fold04"
39.6244212901107,39.6244212901107,39.6244212901107,"Administrative",14,"Fold04"
31.2412279168225,31.2412279168225,31.2412279168225,"Informational_Duration",14,"Fold04"
26.5550481113911,26.5550481113911,26.5550481113911,"Weekend",14,"Fold04"
25.4602035895026,25.4602035895026,25.4602035895026,"Informational",14,"Fold04"
242.463068891698,242.463068891698,242.463068891698,"PageValues",13,"Fold04"
72.6894183724613,72.6894183724613,72.6894183724613,"Month",13,"Fold04"
60.8957833241371,60.8957833241371,60.8957833241371,"Region",13,"Fold04"
49.4826901740451,49.4826901740451,49.4826901740451,"ExitRates",13,"Fold04"
46.1353680758985,46.1353680758985,46.1353680758985,"Browser",13,"Fold04"
45.5265064393733,45.5265064393733,45.5265064393733,"TrafficType",13,"Fold04"
44.3152205681243,44.3152205681243,44.3152205681243,"ProductRelated",13,"Fold04"
43.3403590189455,43.3403590189455,43.3403590189455,"ProductRelated_Duration",13,"Fold04"
42.0269947480949,42.0269947480949,42.0269947480949,"BounceRates",13,"Fold04"
41.0988706222083,41.0988706222083,41.0988706222083,"Administrative_Duration",13,"Fold04"
39.6244212901107,39.6244212901107,39.6244212901107,"Administrative",13,"Fold04"
31.2412279168225,31.2412279168225,31.2412279168225,"Informational_Duration",13,"Fold04"
26.5550481113911,26.5550481113911,26.5550481113911,"Weekend",13,"Fold04"
242.463068891698,242.463068891698,242.463068891698,"PageValues",12,"Fold04"
72.6894183724613,72.6894183724613,72.6894183724613,"Month",12,"Fold04"
60.8957833241371,60.8957833241371,60.8957833241371,"Region",12,"Fold04"
49.4826901740451,49.4826901740451,49.4826901740451,"ExitRates",12,"Fold04"
46.1353680758985,46.1353680758985,46.1353680758985,"Browser",12,"Fold04"
45.5265064393733,45.5265064393733,45.5265064393733,"TrafficType",12,"Fold04"
44.3152205681243,44.3152205681243,44.3152205681243,"ProductRelated",12,"Fold04"
43.3403590189455,43.3403590189455,43.3403590189455,"ProductRelated_Duration",12,"Fold04"
42.0269947480949,42.0269947480949,42.0269947480949,"BounceRates",12,"Fold04"
41.0988706222083,41.0988706222083,41.0988706222083,"Administrative_Duration",12,"Fold04"
39.6244212901107,39.6244212901107,39.6244212901107,"Administrative",12,"Fold04"
31.2412279168225,31.2412279168225,31.2412279168225,"Informational_Duration",12,"Fold04"
242.463068891698,242.463068891698,242.463068891698,"PageValues",11,"Fold04"
72.6894183724613,72.6894183724613,72.6894183724613,"Month",11,"Fold04"
60.8957833241371,60.8957833241371,60.8957833241371,"Region",11,"Fold04"
49.4826901740451,49.4826901740451,49.4826901740451,"ExitRates",11,"Fold04"
46.1353680758985,46.1353680758985,46.1353680758985,"Browser",11,"Fold04"
45.5265064393733,45.5265064393733,45.5265064393733,"TrafficType",11,"Fold04"
44.3152205681243,44.3152205681243,44.3152205681243,"ProductRelated",11,"Fold04"
43.3403590189455,43.3403590189455,43.3403590189455,"ProductRelated_Duration",11,"Fold04"
42.0269947480949,42.0269947480949,42.0269947480949,"BounceRates",11,"Fold04"
41.0988706222083,41.0988706222083,41.0988706222083,"Administrative_Duration",11,"Fold04"
39.6244212901107,39.6244212901107,39.6244212901107,"Administrative",11,"Fold04"
242.463068891698,242.463068891698,242.463068891698,"PageValues",10,"Fold04"
72.6894183724613,72.6894183724613,72.6894183724613,"Month",10,"Fold04"
60.8957833241371,60.8957833241371,60.8957833241371,"Region",10,"Fold04"
49.4826901740451,49.4826901740451,49.4826901740451,"ExitRates",10,"Fold04"
46.1353680758985,46.1353680758985,46.1353680758985,"Browser",10,"Fold04"
45.5265064393733,45.5265064393733,45.5265064393733,"TrafficType",10,"Fold04"
44.3152205681243,44.3152205681243,44.3152205681243,"ProductRelated",10,"Fold04"
43.3403590189455,43.3403590189455,43.3403590189455,"ProductRelated_Duration",10,"Fold04"
42.0269947480949,42.0269947480949,42.0269947480949,"BounceRates",10,"Fold04"
41.0988706222083,41.0988706222083,41.0988706222083,"Administrative_Duration",10,"Fold04"
242.463068891698,242.463068891698,242.463068891698,"PageValues",9,"Fold04"
72.6894183724613,72.6894183724613,72.6894183724613,"Month",9,"Fold04"
60.8957833241371,60.8957833241371,60.8957833241371,"Region",9,"Fold04"
49.4826901740451,49.4826901740451,49.4826901740451,"ExitRates",9,"Fold04"
46.1353680758985,46.1353680758985,46.1353680758985,"Browser",9,"Fold04"
45.5265064393733,45.5265064393733,45.5265064393733,"TrafficType",9,"Fold04"
44.3152205681243,44.3152205681243,44.3152205681243,"ProductRelated",9,"Fold04"
43.3403590189455,43.3403590189455,43.3403590189455,"ProductRelated_Duration",9,"Fold04"
42.0269947480949,42.0269947480949,42.0269947480949,"BounceRates",9,"Fold04"
242.463068891698,242.463068891698,242.463068891698,"PageValues",8,"Fold04"
72.6894183724613,72.6894183724613,72.6894183724613,"Month",8,"Fold04"
60.8957833241371,60.8957833241371,60.8957833241371,"Region",8,"Fold04"
49.4826901740451,49.4826901740451,49.4826901740451,"ExitRates",8,"Fold04"
46.1353680758985,46.1353680758985,46.1353680758985,"Browser",8,"Fold04"
45.5265064393733,45.5265064393733,45.5265064393733,"TrafficType",8,"Fold04"
44.3152205681243,44.3152205681243,44.3152205681243,"ProductRelated",8,"Fold04"
43.3403590189455,43.3403590189455,43.3403590189455,"ProductRelated_Duration",8,"Fold04"
242.463068891698,242.463068891698,242.463068891698,"PageValues",7,"Fold04"
72.6894183724613,72.6894183724613,72.6894183724613,"Month",7,"Fold04"
60.8957833241371,60.8957833241371,60.8957833241371,"Region",7,"Fold04"
49.4826901740451,49.4826901740451,49.4826901740451,"ExitRates",7,"Fold04"
46.1353680758985,46.1353680758985,46.1353680758985,"Browser",7,"Fold04"
45.5265064393733,45.5265064393733,45.5265064393733,"TrafficType",7,"Fold04"
44.3152205681243,44.3152205681243,44.3152205681243,"ProductRelated",7,"Fold04"
242.463068891698,242.463068891698,242.463068891698,"PageValues",6,"Fold04"
72.6894183724613,72.6894183724613,72.6894183724613,"Month",6,"Fold04"
60.8957833241371,60.8957833241371,60.8957833241371,"Region",6,"Fold04"
49.4826901740451,49.4826901740451,49.4826901740451,"ExitRates",6,"Fold04"
46.1353680758985,46.1353680758985,46.1353680758985,"Browser",6,"Fold04"
45.5265064393733,45.5265064393733,45.5265064393733,"TrafficType",6,"Fold04"
242.463068891698,242.463068891698,242.463068891698,"PageValues",5,"Fold04"
72.6894183724613,72.6894183724613,72.6894183724613,"Month",5,"Fold04"
60.8957833241371,60.8957833241371,60.8957833241371,"Region",5,"Fold04"
49.4826901740451,49.4826901740451,49.4826901740451,"ExitRates",5,"Fold04"
46.1353680758985,46.1353680758985,46.1353680758985,"Browser",5,"Fold04"
242.463068891698,242.463068891698,242.463068891698,"PageValues",4,"Fold04"
72.6894183724613,72.6894183724613,72.6894183724613,"Month",4,"Fold04"
60.8957833241371,60.8957833241371,60.8957833241371,"Region",4,"Fold04"
49.4826901740451,49.4826901740451,49.4826901740451,"ExitRates",4,"Fold04"
242.463068891698,242.463068891698,242.463068891698,"PageValues",3,"Fold04"
72.6894183724613,72.6894183724613,72.6894183724613,"Month",3,"Fold04"
60.8957833241371,60.8957833241371,60.8957833241371,"Region",3,"Fold04"
242.463068891698,242.463068891698,242.463068891698,"PageValues",2,"Fold04"
72.6894183724613,72.6894183724613,72.6894183724613,"Month",2,"Fold04"
242.463068891698,242.463068891698,242.463068891698,"PageValues",1,"Fold04"
238.099796356222,238.099796356222,238.099796356222,"PageValues",17,"Fold05"
76.5541891323838,76.5541891323838,76.5541891323838,"Month",17,"Fold05"
63.0953403329074,63.0953403329074,63.0953403329074,"Region",17,"Fold05"
48.8409737475329,48.8409737475329,48.8409737475329,"ExitRates",17,"Fold05"
47.8528963625938,47.8528963625938,47.8528963625938,"BounceRates",17,"Fold05"
46.0566513623709,46.0566513623709,46.0566513623709,"Browser",17,"Fold05"
44.4589704462438,44.4589704462438,44.4589704462438,"ProductRelated",17,"Fold05"
42.5413765057237,42.5413765057237,42.5413765057237,"ProductRelated_Duration",17,"Fold05"
41.9362484616428,41.9362484616428,41.9362484616428,"TrafficType",17,"Fold05"
41.7307192786552,41.7307192786552,41.7307192786552,"Administrative",17,"Fold05"
41.7237861565812,41.7237861565812,41.7237861565812,"Administrative_Duration",17,"Fold05"
32.7668513493902,32.7668513493902,32.7668513493902,"Informational_Duration",17,"Fold05"
28.4579868092045,28.4579868092045,28.4579868092045,"OperatingSystems",17,"Fold05"
27.8444624756706,27.8444624756706,27.8444624756706,"Weekend",17,"Fold05"
23.6776183438742,23.6776183438742,23.6776183438742,"Informational",17,"Fold05"
18.6379962144087,18.6379962144087,18.6379962144087,"VisitorType",17,"Fold05"
6.5632463981134,6.5632463981134,6.5632463981134,"SpecialDay",17,"Fold05"
238.099796356222,238.099796356222,238.099796356222,"PageValues",16,"Fold05"
76.5541891323838,76.5541891323838,76.5541891323838,"Month",16,"Fold05"
63.0953403329074,63.0953403329074,63.0953403329074,"Region",16,"Fold05"
48.8409737475329,48.8409737475329,48.8409737475329,"ExitRates",16,"Fold05"
47.8528963625938,47.8528963625938,47.8528963625938,"BounceRates",16,"Fold05"
46.0566513623709,46.0566513623709,46.0566513623709,"Browser",16,"Fold05"
44.4589704462438,44.4589704462438,44.4589704462438,"ProductRelated",16,"Fold05"
42.5413765057237,42.5413765057237,42.5413765057237,"ProductRelated_Duration",16,"Fold05"
41.9362484616428,41.9362484616428,41.9362484616428,"TrafficType",16,"Fold05"
41.7307192786552,41.7307192786552,41.7307192786552,"Administrative",16,"Fold05"
41.7237861565812,41.7237861565812,41.7237861565812,"Administrative_Duration",16,"Fold05"
32.7668513493902,32.7668513493902,32.7668513493902,"Informational_Duration",16,"Fold05"
28.4579868092045,28.4579868092045,28.4579868092045,"OperatingSystems",16,"Fold05"
27.8444624756706,27.8444624756706,27.8444624756706,"Weekend",16,"Fold05"
23.6776183438742,23.6776183438742,23.6776183438742,"Informational",16,"Fold05"
18.6379962144087,18.6379962144087,18.6379962144087,"VisitorType",16,"Fold05"
238.099796356222,238.099796356222,238.099796356222,"PageValues",15,"Fold05"
76.5541891323838,76.5541891323838,76.5541891323838,"Month",15,"Fold05"
63.0953403329074,63.0953403329074,63.0953403329074,"Region",15,"Fold05"
48.8409737475329,48.8409737475329,48.8409737475329,"ExitRates",15,"Fold05"
47.8528963625938,47.8528963625938,47.8528963625938,"BounceRates",15,"Fold05"
46.0566513623709,46.0566513623709,46.0566513623709,"Browser",15,"Fold05"
44.4589704462438,44.4589704462438,44.4589704462438,"ProductRelated",15,"Fold05"
42.5413765057237,42.5413765057237,42.5413765057237,"ProductRelated_Duration",15,"Fold05"
41.9362484616428,41.9362484616428,41.9362484616428,"TrafficType",15,"Fold05"
41.7307192786552,41.7307192786552,41.7307192786552,"Administrative",15,"Fold05"
41.7237861565812,41.7237861565812,41.7237861565812,"Administrative_Duration",15,"Fold05"
32.7668513493902,32.7668513493902,32.7668513493902,"Informational_Duration",15,"Fold05"
28.4579868092045,28.4579868092045,28.4579868092045,"OperatingSystems",15,"Fold05"
27.8444624756706,27.8444624756706,27.8444624756706,"Weekend",15,"Fold05"
23.6776183438742,23.6776183438742,23.6776183438742,"Informational",15,"Fold05"
238.099796356222,238.099796356222,238.099796356222,"PageValues",14,"Fold05"
76.5541891323838,76.5541891323838,76.5541891323838,"Month",14,"Fold05"
63.0953403329074,63.0953403329074,63.0953403329074,"Region",14,"Fold05"
48.8409737475329,48.8409737475329,48.8409737475329,"ExitRates",14,"Fold05"
47.8528963625938,47.8528963625938,47.8528963625938,"BounceRates",14,"Fold05"
46.0566513623709,46.0566513623709,46.0566513623709,"Browser",14,"Fold05"
44.4589704462438,44.4589704462438,44.4589704462438,"ProductRelated",14,"Fold05"
42.5413765057237,42.5413765057237,42.5413765057237,"ProductRelated_Duration",14,"Fold05"
41.9362484616428,41.9362484616428,41.9362484616428,"TrafficType",14,"Fold05"
41.7307192786552,41.7307192786552,41.7307192786552,"Administrative",14,"Fold05"
41.7237861565812,41.7237861565812,41.7237861565812,"Administrative_Duration",14,"Fold05"
32.7668513493902,32.7668513493902,32.7668513493902,"Informational_Duration",14,"Fold05"
28.4579868092045,28.4579868092045,28.4579868092045,"OperatingSystems",14,"Fold05"
27.8444624756706,27.8444624756706,27.8444624756706,"Weekend",14,"Fold05"
238.099796356222,238.099796356222,238.099796356222,"PageValues",13,"Fold05"
76.5541891323838,76.5541891323838,76.5541891323838,"Month",13,"Fold05"
63.0953403329074,63.0953403329074,63.0953403329074,"Region",13,"Fold05"
48.8409737475329,48.8409737475329,48.8409737475329,"ExitRates",13,"Fold05"
47.8528963625938,47.8528963625938,47.8528963625938,"BounceRates",13,"Fold05"
46.0566513623709,46.0566513623709,46.0566513623709,"Browser",13,"Fold05"
44.4589704462438,44.4589704462438,44.4589704462438,"ProductRelated",13,"Fold05"
42.5413765057237,42.5413765057237,42.5413765057237,"ProductRelated_Duration",13,"Fold05"
41.9362484616428,41.9362484616428,41.9362484616428,"TrafficType",13,"Fold05"
41.7307192786552,41.7307192786552,41.7307192786552,"Administrative",13,"Fold05"
41.7237861565812,41.7237861565812,41.7237861565812,"Administrative_Duration",13,"Fold05"
32.7668513493902,32.7668513493902,32.7668513493902,"Informational_Duration",13,"Fold05"
28.4579868092045,28.4579868092045,28.4579868092045,"OperatingSystems",13,"Fold05"
238.099796356222,238.099796356222,238.099796356222,"PageValues",12,"Fold05"
76.5541891323838,76.5541891323838,76.5541891323838,"Month",12,"Fold05"
63.0953403329074,63.0953403329074,63.0953403329074,"Region",12,"Fold05"
48.8409737475329,48.8409737475329,48.8409737475329,"ExitRates",12,"Fold05"
47.8528963625938,47.8528963625938,47.8528963625938,"BounceRates",12,"Fold05"
46.0566513623709,46.0566513623709,46.0566513623709,"Browser",12,"Fold05"
44.4589704462438,44.4589704462438,44.4589704462438,"ProductRelated",12,"Fold05"
42.5413765057237,42.5413765057237,42.5413765057237,"ProductRelated_Duration",12,"Fold05"
41.9362484616428,41.9362484616428,41.9362484616428,"TrafficType",12,"Fold05"
41.7307192786552,41.7307192786552,41.7307192786552,"Administrative",12,"Fold05"
41.7237861565812,41.7237861565812,41.7237861565812,"Administrative_Duration",12,"Fold05"
32.7668513493902,32.7668513493902,32.7668513493902,"Informational_Duration",12,"Fold05"
238.099796356222,238.099796356222,238.099796356222,"PageValues",11,"Fold05"
76.5541891323838,76.5541891323838,76.5541891323838,"Month",11,"Fold05"
63.0953403329074,63.0953403329074,63.0953403329074,"Region",11,"Fold05"
48.8409737475329,48.8409737475329,48.8409737475329,"ExitRates",11,"Fold05"
47.8528963625938,47.8528963625938,47.8528963625938,"BounceRates",11,"Fold05"
46.0566513623709,46.0566513623709,46.0566513623709,"Browser",11,"Fold05"
44.4589704462438,44.4589704462438,44.4589704462438,"ProductRelated",11,"Fold05"
42.5413765057237,42.5413765057237,42.5413765057237,"ProductRelated_Duration",11,"Fold05"
41.9362484616428,41.9362484616428,41.9362484616428,"TrafficType",11,"Fold05"
41.7307192786552,41.7307192786552,41.7307192786552,"Administrative",11,"Fold05"
41.7237861565812,41.7237861565812,41.7237861565812,"Administrative_Duration",11,"Fold05"
238.099796356222,238.099796356222,238.099796356222,"PageValues",10,"Fold05"
